"filename", "language", "PowerShell", "Shell Script", "Markdown", "JavaScript", "YAML", "Batch", "JSON", "Python", "pip requirements", "CSV", "Java Properties", "Docker", "MS SQL", "Java", "JavaScript JSX", "PostCSS", "JSON with Comments", "HTML", "XML", "comment", "blank", "total"
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\.github\workflows\backend-ci.yml", "YAML", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\.github\workflows\ci.yml", "YAML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\.github\workflows\frontend-ci.yml", "YAML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\.github\workflows\pull_request_template.md", "Markdown", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\README.md", "Markdown", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 116
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\RUNNING.md", "Markdown", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 114
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\README.md", "Markdown", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\data\training_data.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4388
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\elasticity_model.py", "Python", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 215
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\elasticity_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 137
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 78
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\model.py", "Python", 0, 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 465
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\models\model_metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\models\reference_data.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4388
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\schemas.py", "Python", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 96
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\ai-service\train.py", "Python", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 109
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\.mvn\wrapper\maven-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\RESERVATION_FILTER_CONTRACT.md", "Markdown", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\mvnw.cmd", "Batch", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 25, 190
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\pom.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 9, 31, 216
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\RoomifyBackendApplication.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\api\HealthController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\config\GuestAssistantStompAuthChannelInterceptor.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 8, 52
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\config\GuestAssistantWebSocketConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\controller\GuestAssistantConversationController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 10, 67
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\controller\GuestAssistantSocketController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 7, 55
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\controller\StaffGuestAssistantController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationCreateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 21, 69
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationDetailResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationMessageCreateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationMessageResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationQuickActionRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 12, 42
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationRealtimeEventResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationReplyRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationSocketSendRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 12, 42
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationSummaryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\dto\ConversationTypingRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\ConversationParticipantRole.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\ConversationStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\GuestConversation.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 58, 265
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\GuestConversationMessage.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 59, 250
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\MessageStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\entity\QuickActionType.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\mapper\GuestAssistantConversationMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 8, 112
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\repository\GuestConversationMessageRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\repository\GuestConversationRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantAiFallbackService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 15, 108
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantAiReply.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantAiService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantAuthService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 11, 89
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantConversationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 522, 0, 0, 0, 0, 0, 0, 58, 580
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantNotificationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 6, 48
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantPresenceService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 14, 76
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantRealtimeService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 10, 102
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantStompAuthenticationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantTranslationBundle.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantTranslationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\GuestAssistantWebSocketPresenceListener.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\StubGuestAssistantTranslationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 8, 71
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\assistant\service\TemplateGuestAssistantAiService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\AiFinanceDemoDataSeeder.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 636, 0, 0, 0, 0, 0, 0, 92, 728
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\AiFinanceIndexInitializer.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 8, 44
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\CorsConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\DemoDataBootstrap.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 989, 0, 0, 0, 0, 0, 96, 124, 1209
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\JacksonConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\JwtAuthenticationFilter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 16, 116
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\JwtUtils.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 4, 17, 114
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\MethodSecurityConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\ReservationSchemaAlignment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835, 0, 0, 0, 0, 0, 0, 221, 1056
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\SecurityConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 5, 18, 87
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\config\WebConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 10, 64
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\AccountController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\AiAssistantController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 6, 30
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\AiFinanceController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 53, 435
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\AuditLogController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\AuthController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 39, 336
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\DashboardController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 72, 20, 157
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\ElasticityController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\ExpenseController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 12, 75
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\GuestReservationController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 8, 54
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\GuestServiceRequestController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\InventoryController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 18, 119
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\InvoiceController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 22, 90
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\PaymentController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\ReservationController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 21, 162
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\RoomController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 32, 18, 144
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\RoomSearchController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 36, 6, 66
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\RoomTypeController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 20, 11, 81
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\ServiceController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 13, 49
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\StaffController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 1, 15, 82
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\controller\StaffServiceRequestController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ApiError.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\BillLineItem.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 3, 12, 47
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\BillResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 3, 43, 253
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\BillingRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 3, 12, 42
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\DashboardMetricsResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 16, 23, 92
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\EmailDeliveryStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
